trade_date,name,value
20230103,一带一路,0.0
20230104,一带一路,0.46419999999999995
20230105,一带一路,0.7626999999999997
20230106,一带一路,0.5348999999999995
20230109,一带一路,1.0097999999999994
20230110,一带一路,0.3259999999999996
20230111,一带一路,-0.12690000000000046
20230112,一带一路,-0.30130000000000035
20230113,一带一路,0.011999999999999567
20230116,一带一路,1.0023999999999997
20230117,一带一路,0.8818999999999999
20230118,一带一路,1.4514999999999998
20230119,一带一路,1.9017999999999997
20230120,一带一路,3.2984999999999998
20230130,一带一路,4.4479
20230131,一带一路,5.1937999999999995
20230201,一带一路,6.6242
20230202,一带一路,6.7902000000000005
20230203,一带一路,6.4367
20230206,一带一路,6.4686
20230207,一带一路,7.196900000000001
20230208,一带一路,6.526300000000001
20230209,一带一路,7.641100000000002
20230210,一带一路,7.836700000000002
20230213,一带一路,9.234000000000002
20230214,一带一路,9.397900000000002
20230215,一带一路,9.2725
20230216,一带一路,6.865400000000001
20230217,一带一路,6.6111
20230220,一带一路,8.2144
20230221,一带一路,8.9484
20230222,一带一路,8.9124
20230223,一带一路,8.766399999999999
20230224,一带一路,8.4956
20230227,一带一路,7.8055
20230228,一带一路,8.5952
20230301,一带一路,9.5149
20230302,一带一路,9.794500000000001
20230303,一带一路,10.727
20230306,一带一路,10.8093
20230307,一带一路,9.5785
20230308,一带一路,9.9907
20230309,一带一路,10.1227
20230310,一带一路,8.4856
20230313,一带一路,9.6066
20230314,一带一路,8.3337
20230315,一带一路,10.2329
20230316,一带一路,8.5737
20230317,一带一路,9.8232
20230320,一带一路,9.1954
20230321,一带一路,9.6838
20230322,一带一路,9.8403
20230323,一带一路,9.7081
20230324,一带一路,9.0486
20230327,一带一路,8.7134
20230328,一带一路,8.3198
20230329,一带一路,7.3260000000000005
20230330,一带一路,6.815200000000001
20230331,一带一路,7.546100000000001
20230403,一带一路,8.558800000000002
20230404,一带一路,8.604200000000002
20230406,一带一路,8.114600000000003
20230407,一带一路,8.399800000000003
20230410,一带一路,7.759100000000002
20230411,一带一路,8.050500000000001
20230412,一带一路,8.943700000000002
20230413,一带一路,8.791900000000002
20230414,一带一路,9.615600000000002
20230417,一带一路,10.572900000000002
20230418,一带一路,9.966700000000003
20230419,一带一路,9.528300000000003
20230420,一带一路,9.382800000000003
20230421,一带一路,7.174600000000003
20230424,一带一路,6.761900000000004
20230425,一带一路,5.129300000000004
20230426,一带一路,5.830100000000004
20230427,一带一路,5.699100000000004
20230428,一带一路,8.063800000000004
20230504,一带一路,9.043500000000003
20230505,一带一路,8.820300000000003
20230508,一带一路,10.133200000000004
20230509,一带一路,8.870500000000003
20230510,一带一路,8.721800000000004
20230511,一带一路,8.629300000000004
20230512,一带一路,7.337800000000003
20230515,一带一路,7.930400000000004
20230516,一带一路,6.609300000000005
20230517,一带一路,7.7458000000000045
20230518,一带一路,8.152200000000004
20230519,一带一路,7.223900000000004
20230522,一带一路,7.576200000000004
20230523,一带一路,6.155200000000004
20230524,一带一路,5.849500000000004
20230525,一带一路,6.000400000000004
20230526,一带一路,6.241800000000005
20230529,一带一路,5.922000000000004
20230530,一带一路,6.774800000000004
20230531,一带一路,6.464100000000004
20230601,一带一路,6.739500000000003
20230602,一带一路,7.488500000000004
20230605,一带一路,7.7275000000000045
20230606,一带一路,6.089600000000004
20230607,一带一路,6.552300000000004
20230608,一带一路,6.9493000000000045
20230609,一带一路,7.167600000000004
20230612,一带一路,7.539200000000005
20230613,一带一路,7.532200000000005
20230614,一带一路,7.8437000000000054
20230615,一带一路,8.269100000000005
20230616,一带一路,9.387800000000006
20230619,一带一路,8.805600000000005
20230620,一带一路,8.035600000000006
20230621,一带一路,6.898200000000006
20230626,一带一路,5.210500000000007
20230627,一带一路,7.744900000000007
20230628,一带一路,7.712700000000007
20230629,一带一路,8.378800000000007
20230630,一带一路,9.281400000000007
20230703,一带一路,10.056300000000007
20230704,一带一路,10.188200000000007
20230705,一带一路,9.672100000000007
20230706,一带一路,9.479600000000007
20230707,一带一路,9.227300000000007
20230710,一带一路,9.603800000000007
20230711,一带一路,10.163700000000008
20230712,一带一路,8.871000000000008
20230713,一带一路,9.835100000000008
20230714,一带一路,10.040700000000008
20230717,一带一路,9.922100000000007
20230718,一带一路,9.983700000000008
20230719,一带一路,10.209000000000009
20230720,一带一路,9.198600000000008
20230721,一带一路,9.059800000000008
20230724,一带一路,9.235300000000008
20230725,一带一路,10.996500000000008
20230726,一带一路,10.841900000000008
20230727,一带一路,10.317700000000007
20230728,一带一路,11.123900000000008
20230731,一带一路,12.373100000000008
20230801,一带一路,12.246200000000007
20230802,一带一路,11.870700000000006
20230803,一带一路,11.504500000000007
20230804,一带一路,11.477100000000007
20230807,一带一路,10.972600000000007
20230808,一带一路,10.740300000000007
20230809,一带一路,9.862300000000007
20230810,一带一路,10.415700000000006
20230811,一带一路,8.435200000000007
20230814,一带一路,9.196100000000007
20230815,一带一路,8.845700000000006
20230816,一带一路,7.948600000000006
20230817,一带一路,9.380500000000007
20230818,一带一路,8.653900000000007
20230821,一带一路,8.273700000000007
20230822,一带一路,8.663400000000006
20230823,一带一路,6.9568000000000065
20230824,一带一路,5.946400000000006
20230825,一带一路,4.473100000000006
20230828,一带一路,5.781300000000006
20230829,一带一路,8.519600000000006
20230830,一带一路,8.329000000000006
20230831,一带一路,7.747600000000006
20230901,一带一路,8.268000000000006
20230904,一带一路,10.285500000000006
20230103,专精特新,0.0
20230104,专精特新,0.06320000000000014
20230105,专精特新,1.1738999999999997
20230106,专精特新,1.5104999999999995
20230109,专精特新,2.1727999999999996
20230110,专精特新,2.2909999999999995
20230111,专精特新,0.979099999999999
20230112,专精特新,1.362899999999999
20230113,专精特新,1.215399999999999
20230116,专精特新,2.7981999999999987
20230117,专精特新,3.3721999999999985
20230118,专精特新,4.120999999999999
20230119,专精特新,5.131299999999998
20230120,专精特新,5.573899999999998
20230130,专精特新,7.178499999999998
20230131,专精特新,7.589999999999998
20230201,专精特新,9.594599999999998
20230202,专精特新,10.168199999999999
20230203,专精特新,10.670799999999998
20230206,专精特新,10.521899999999999
20230207,专精特新,11.428499999999998
20230208,专精特新,11.067999999999998
20230209,专精特新,13.0163
20230210,专精特新,12.517399999999999
20230213,专精特新,13.694999999999999
20230214,专精特新,13.562899999999997
20230215,专精特新,14.076399999999998
20230216,专精特新,11.229299999999997
20230217,专精特新,10.314499999999997
20230220,专精特新,11.299899999999997
20230221,专精特新,11.552099999999998
20230222,专精特新,11.964799999999997
20230223,专精特新,11.908699999999996
20230224,专精特新,11.682599999999995
20230227,专精特新,10.446799999999996
20230228,专精特新,11.122399999999995
20230301,专精特新,12.069599999999996
20230302,专精特新,11.362199999999996
20230303,专精特新,11.273499999999997
20230306,专精特新,11.930499999999997
20230307,专精特新,9.304199999999996
20230308,专精特新,10.656399999999996
20230309,专精特新,11.531299999999996
20230310,专精特新,10.474799999999997
20230313,专精特新,10.382799999999996
20230314,专精特新,9.409799999999995
20230315,专精特新,9.920299999999996
20230316,专精特新,7.903299999999996
20230317,专精特新,8.625099999999996
20230320,专精特新,8.689599999999997
20230321,专精特新,10.245499999999996
20230322,专精特新,10.700799999999996
20230323,专精特新,10.841299999999995
20230324,专精特新,11.113099999999996
20230327,专精特新,11.510399999999995
20230328,专精特新,9.938199999999995
20230329,专精特新,9.812399999999995
20230330,专精特新,9.714299999999994
20230331,专精特新,10.309399999999995
20230403,专精特新,11.472599999999995
20230404,专精特新,10.433099999999994
20230406,专精特新,11.372999999999994
20230407,专精特新,12.360699999999994
20230410,专精特新,11.348899999999995
20230411,专精特新,11.156099999999995
20230412,专精特新,12.223599999999996
20230413,专精特新,10.843499999999995
20230414,专精特新,11.949299999999996
20230417,专精特新,11.733499999999996
20230418,专精特新,10.832299999999996
20230419,专精特新,10.520899999999996
20230420,专精特新,10.075799999999996
20230421,专精特新,6.834299999999995
20230424,专精特新,5.707299999999995
20230425,专精特新,2.5731999999999946
20230426,专精特新,3.923299999999995
20230427,专精特新,3.8685999999999945
20230428,专精特新,5.519099999999995
20230504,专精特新,5.2599999999999945
20230505,专精特新,3.989999999999995
20230508,专精特新,4.602599999999995
20230509,专精特新,2.5555999999999948
20230510,专精特新,3.2740999999999945
20230511,专精特新,3.8160999999999943
20230512,专精特新,2.7710999999999943
20230515,专精特新,4.282599999999994
20230516,专精特新,4.491499999999994
20230517,专精特新,6.300999999999995
20230518,专精特新,7.200899999999995
20230519,专精特新,8.139999999999995
20230522,专精特新,8.875399999999996
20230523,专精特新,8.149699999999996
20230524,专精特新,9.068099999999996
20230525,专精特新,9.688099999999995
20230526,专精特新,9.978599999999995
20230529,专精特新,9.565699999999994
20230530,专精特新,9.768799999999993
20230531,专精特新,9.550199999999993
20230601,专精特新,9.615099999999993
20230602,专精特新,10.129999999999994
20230605,专精特新,10.304199999999994
20230606,专精特新,7.830499999999995
20230607,专精特新,8.174699999999996
20230608,专精特新,6.870599999999996
20230609,专精特新,7.772999999999996
20230612,专精特新,8.602699999999997
20230613,专精特新,9.261099999999997
20230614,专精特新,9.249299999999998
20230615,专精特新,10.230699999999999
20230616,专精特新,11.005899999999999
20230619,专精特新,12.165799999999999
20230620,专精特新,12.442699999999999
20230621,专精特新,10.9706
20230626,专精特新,9.3095
20230627,专精特新,10.579
20230628,专精特新,10.311
20230629,专精特新,12.295
20230630,专精特新,13.717699999999999
20230703,专精特新,13.4244
20230704,专精特新,14.731
20230705,专精特新,13.969199999999999
20230706,专精特新,14.155299999999999
20230707,专精特新,12.9615
20230710,专精特新,12.703899999999999
20230711,专精特新,14.057999999999998
20230712,专精特新,12.845099999999997
20230713,专精特新,14.023199999999997
20230714,专精特新,14.1612
20230717,专精特新,13.7204
20230718,专精特新,13.591099999999999
20230719,专精特新,12.8663
20230720,专精特新,11.1974
20230721,专精特新,9.8645
20230724,专精特新,9.7503
20230725,专精特新,11.1897
20230726,专精特新,10.159
20230727,专精特新,9.481100000000001
20230728,专精特新,9.464500000000001
20230731,专精特新,9.682500000000001
20230801,专精特新,9.507900000000001
20230802,专精特新,9.708000000000002
20230803,专精特新,9.270200000000003
20230804,专精特新,9.421300000000002
20230807,专精特新,8.954100000000002
20230808,专精特新,8.643600000000003
20230809,专精特新,7.806300000000002
20230810,专精特新,8.060700000000002
20230811,专精特新,6.4532000000000025
20230814,专精特新,6.810900000000002
20230815,专精特新,5.826300000000002
20230816,专精特新,4.2387000000000015
20230817,专精特新,6.277900000000001
20230818,专精特新,5.6196
20230821,专精特新,4.7621
20230822,专精特新,4.7832
20230823,专精特新,2.6872
20230824,专精特新,2.38
20230825,专精特新,-0.5399000000000003
20230828,专精特新,-0.23130000000000006
20230829,专精特新,5.3431999999999995
20230830,专精特新,7.2219
20230831,专精特新,7.305400000000001
20230901,专精特新,6.8688
20230904,专精特新,7.888400000000001
20230103,人工智能,0.0
20230104,人工智能,1.0987
20230105,人工智能,1.3982999999999999
20230106,人工智能,0.40669999999999984
20230109,人工智能,0.9173999999999998
20230110,人工智能,1.0354
20230111,人工智能,-0.3256999999999999
20230112,人工智能,0.006400000000000183
20230113,人工智能,-0.08319999999999972
20230116,人工智能,1.7107
20230117,人工智能,1.4823000000000004
20230118,人工智能,2.9735000000000005
20230119,人工智能,4.785100000000001
20230120,人工智能,5.594400000000001
20230130,人工智能,8.232200000000002
20230131,人工智能,8.280000000000001
20230201,人工智能,12.043000000000003
20230202,人工智能,12.535300000000003
20230203,人工智能,14.473900000000004
20230206,人工智能,15.859100000000005
20230207,人工智能,17.013800000000003
20230208,人工智能,15.644600000000004
20230209,人工智能,17.982100000000003
20230210,人工智能,17.4859
20230213,人工智能,18.5831
20230214,人工智能,17.8165
20230215,人工智能,20.0502
20230216,人工智能,17.773600000000002
20230217,人工智能,15.480700000000002
20230220,人工智能,17.5349
20230221,人工智能,17.621
20230222,人工智能,17.8128
20230223,人工智能,15.9011
20230224,人工智能,16.4987
20230227,人工智能,14.9115
20230228,人工智能,16.6143
20230301,人工智能,19.647100000000002
20230302,人工智能,20.3989
20230303,人工智能,19.494
20230306,人工智能,18.837699999999998
20230307,人工智能,16.2441
20230308,人工智能,18.166
20230309,人工智能,18.4538
20230310,人工智能,17.7574
20230313,人工智能,19.8201
20230314,人工智能,18.5825
20230315,人工智能,18.1156
20230316,人工智能,17.064500000000002
20230317,人工智能,20.5284
20230320,人工智能,20.378700000000002
20230321,人工智能,22.575400000000002
20230322,人工智能,24.814
20230323,人工智能,26.2245
20230324,人工智能,27.725
20230327,人工智能,29.1532
20230328,人工智能,26.9944
20230329,人工智能,27.0843
20230330,人工智能,25.2183
20230331,人工智能,27.6331
20230403,人工智能,30.763199999999998
20230404,人工智能,30.243399999999994
20230406,人工智能,29.01149999999999
20230407,人工智能,31.13239999999999
20230410,人工智能,27.46339999999999
20230411,人工智能,28.642799999999987
20230412,人工智能,31.40119999999999
20230413,人工智能,30.166999999999987
20230414,人工智能,29.955699999999986
20230417,人工智能,28.028099999999988
20230418,人工智能,27.50349999999999
20230419,人工智能,27.60799999999999
20230420,人工智能,29.101699999999987
20230421,人工智能,23.635499999999986
20230424,人工智能,23.432799999999986
20230425,人工智能,21.228099999999987
20230426,人工智能,19.816499999999987
20230427,人工智能,18.210099999999986
20230428,人工智能,22.596599999999988
20230504,人工智能,23.15579999999999
20230505,人工智能,23.65229999999999
20230508,人工智能,25.27219999999999
20230509,人工智能,23.451499999999992
20230510,人工智能,23.577999999999992
20230511,人工智能,23.995299999999993
20230512,人工智能,22.701599999999992
20230515,人工智能,22.59389999999999
20230516,人工智能,20.267099999999992
20230517,人工智能,22.045499999999993
20230518,人工智能,24.921599999999994
20230519,人工智能,24.800899999999995
20230522,人工智能,24.302599999999995
20230523,人工智能,22.688099999999995
20230524,人工智能,23.216399999999997
20230525,人工智能,22.887099999999997
20230526,人工智能,24.741399999999995
20230529,人工智能,24.877699999999994
20230530,人工智能,26.731199999999994
20230531,人工智能,28.297399999999996
20230601,人工智能,29.762899999999995
20230602,人工智能,29.851099999999995
20230605,人工智能,30.735899999999994
20230606,人工智能,28.415899999999993
20230607,人工智能,30.171099999999996
20230608,人工智能,29.338399999999993
20230609,人工智能,30.581799999999994
20230612,人工智能,31.298699999999997
20230613,人工智能,32.757799999999996
20230614,人工智能,32.957899999999995
20230615,人工智能,32.236399999999996
20230616,人工智能,34.049099999999996
20230619,人工智能,35.819399999999995
20230620,人工智能,35.98689999999999
20230621,人工智能,32.63269999999999
20230626,人工智能,28.327799999999996
20230627,人工智能,29.840999999999994
20230628,人工智能,27.983699999999992
20230629,人工智能,29.627599999999994
20230630,人工智能,30.35439999999999
20230703,人工智能,29.88819999999999
20230704,人工智能,30.82399999999999
20230705,人工智能,29.689399999999992
20230706,人工智能,29.91239999999999
20230707,人工智能,28.42709999999999
20230710,人工智能,28.137699999999988
20230711,人工智能,28.932599999999987
20230712,人工智能,26.586799999999986
20230713,人工智能,28.14499999999999
20230714,人工智能,29.872399999999992
20230717,人工智能,29.486499999999992
20230718,人工智能,28.302699999999994
20230719,人工智能,28.614499999999992
20230720,人工智能,26.616899999999994
20230721,人工智能,25.615699999999993
20230724,人工智能,26.054799999999993
20230725,人工智能,27.83789999999999
20230726,人工智能,26.070399999999992
20230727,人工智能,24.84219999999999
20230728,人工智能,25.416599999999992
20230731,人工智能,26.12769999999999
20230801,人工智能,25.87219999999999
20230802,人工智能,26.10639999999999
20230803,人工智能,25.677299999999992
20230804,人工智能,27.436399999999992
20230807,人工智能,27.635699999999993
20230808,人工智能,27.082699999999992
20230809,人工智能,26.154399999999992
20230810,人工智能,26.329699999999992
20230811,人工智能,24.20509999999999
20230814,人工智能,25.79629999999999
20230815,人工智能,24.56529999999999
20230816,人工智能,22.82189999999999
20230817,人工智能,24.54899999999999
20230818,人工智能,22.29289999999999
20230821,人工智能,22.28199999999999
20230822,人工智能,24.84179999999999
20230823,人工智能,22.991499999999988
20230824,人工智能,22.73769999999999
20230825,人工智能,18.78649999999999
20230828,人工智能,19.26009999999999
20230829,人工智能,24.221499999999992
20230830,人工智能,26.542799999999993
20230831,人工智能,25.942099999999993
20230901,人工智能,25.166999999999994
20230904,人工智能,26.612299999999994
20230103,光伏概念,0.0
20230104,光伏概念,-0.19019999999999992
20230105,光伏概念,1.0851000000000002
20230106,光伏概念,3.0881
20230109,光伏概念,3.5060000000000002
20230110,光伏概念,3.2601000000000004
20230111,光伏概念,2.3464
20230112,光伏概念,2.4215
20230113,光伏概念,2.0858999999999996
20230116,光伏概念,3.1474
20230117,光伏概念,3.2932000000000006
20230118,光伏概念,3.6045000000000007
20230119,光伏概念,3.6607000000000003
20230120,光伏概念,4.9089
20230130,光伏概念,6.3646
20230131,光伏概念,7.5337000000000005
20230201,光伏概念,8.655899999999999
20230202,光伏概念,8.4028
20230203,光伏概念,7.8615
20230206,光伏概念,7.681400000000001
20230207,光伏概念,8.465600000000002
20230208,光伏概念,8.3962
20230209,光伏概念,9.6903
20230210,光伏概念,9.156600000000001
20230213,光伏概念,9.869400000000002
20230214,光伏概念,10.227300000000003
20230215,光伏概念,10.370900000000002
20230216,光伏概念,7.364500000000002
20230217,光伏概念,6.389900000000002
20230220,光伏概念,7.386100000000002
20230221,光伏概念,7.995700000000002
20230222,光伏概念,7.828200000000002
20230223,光伏概念,8.427600000000002
20230224,光伏概念,7.8493
20230227,光伏概念,7.534300000000001
20230228,光伏概念,7.884900000000001
20230301,光伏概念,8.0713
20230302,光伏概念,7.067600000000001
20230303,光伏概念,7.207300000000001
20230306,光伏概念,7.982300000000001
20230307,光伏概念,6.102400000000002
20230308,光伏概念,6.524700000000002
20230309,光伏概念,6.363800000000002
20230310,光伏概念,4.936200000000002
20230313,光伏概念,4.548400000000002
20230314,光伏概念,3.164600000000002
20230315,光伏概念,4.174600000000002
20230316,光伏概念,1.6302000000000012
20230317,光伏概念,1.9061000000000012
20230320,光伏概念,2.232500000000001
20230321,光伏概念,3.283200000000001
20230322,光伏概念,3.236900000000001
20230323,光伏概念,3.0298000000000016
20230324,光伏概念,3.3770000000000016
20230327,光伏概念,3.4734000000000016
20230328,光伏概念,2.1896000000000013
20230329,光伏概念,2.017800000000001
20230330,光伏概念,2.0272000000000014
20230331,光伏概念,2.5352000000000015
20230403,光伏概念,3.407300000000001
20230404,光伏概念,1.551800000000001
20230406,光伏概念,1.7125000000000012
20230407,光伏概念,2.229700000000001
20230410,光伏概念,1.9506000000000014
20230411,光伏概念,1.5704000000000011
20230412,光伏概念,1.7231000000000014
20230413,光伏概念,0.9749000000000017
20230414,光伏概念,1.929800000000002
20230417,光伏概念,2.475200000000002
20230418,光伏概念,1.969800000000002
20230419,光伏概念,1.3009000000000022
20230420,光伏概念,0.10380000000000233
20230421,光伏概念,-2.390599999999998
20230424,光伏概念,-3.1190999999999978
20230425,光伏概念,-5.519699999999998
20230426,光伏概念,-2.8432999999999975
20230427,光伏概念,-3.2374999999999976
20230428,光伏概念,-1.9564999999999975
20230504,光伏概念,-1.6211999999999975
20230505,光伏概念,-3.1268999999999973
20230508,光伏概念,-2.6634999999999978
20230509,光伏概念,-4.526699999999997
20230510,光伏概念,-3.2984999999999975
20230511,光伏概念,-2.7216999999999976
20230512,光伏概念,-3.8308999999999975
20230515,光伏概念,-1.9397999999999975
20230516,光伏概念,-1.7964999999999975
20230517,光伏概念,-0.7599999999999976
20230518,光伏概念,-1.1050999999999975
20230519,光伏概念,-1.0685999999999976
20230522,光伏概念,-0.05949999999999722
20230523,光伏概念,-1.0894999999999972
20230524,光伏概念,-0.25579999999999714
20230525,光伏概念,1.1432000000000029
20230526,光伏概念,0.26050000000000306
20230529,光伏概念,-0.6897999999999969
20230530,光伏概念,-0.48839999999999684
20230531,光伏概念,-1.2772999999999968
20230601,光伏概念,-1.5095999999999967
20230602,光伏概念,-0.24089999999999678
20230605,光伏概念,-0.34089999999999687
20230606,光伏概念,-2.581899999999997
20230607,光伏概念,-2.845199999999997
20230608,光伏概念,-3.333999999999997
20230609,光伏概念,-2.415899999999997
20230612,光伏概念,-1.6676999999999969
20230613,光伏概念,-1.2856999999999967
20230614,光伏概念,-1.7622999999999966
20230615,光伏概念,0.3923000000000032
20230616,光伏概念,1.3065000000000033
20230619,光伏概念,1.4357000000000033
20230620,光伏概念,1.1237000000000035
20230621,光伏概念,0.4108000000000036
20230626,光伏概念,0.22870000000000346
20230627,光伏概念,1.7810000000000032
20230628,光伏概念,2.188100000000003
20230629,光伏概念,3.2210000000000027
20230630,光伏概念,4.252300000000003
20230703,光伏概念,5.010100000000002
20230704,光伏概念,5.200300000000002
20230705,光伏概念,4.459800000000002
20230706,光伏概念,4.235700000000002
20230707,光伏概念,3.493500000000002
20230710,光伏概念,4.102200000000002
20230711,光伏概念,4.527100000000002
20230712,光伏概念,4.175200000000002
20230713,光伏概念,4.980800000000002
20230714,光伏概念,4.078800000000002
20230717,光伏概念,3.9696000000000016
20230718,光伏概念,3.8545000000000016
20230719,光伏概念,3.084900000000002
20230720,光伏概念,1.842500000000002
20230721,光伏概念,1.040100000000002
20230724,光伏概念,0.6826000000000021
20230725,光伏概念,2.0157000000000016
20230726,光伏概念,1.4033000000000015
20230727,光伏概念,0.6692000000000018
20230728,光伏概念,0.9224000000000019
20230731,光伏概念,1.7748000000000017
20230801,光伏概念,1.5875000000000021
20230802,光伏概念,1.361900000000002
20230803,光伏概念,1.4539000000000017
20230804,光伏概念,1.4937000000000014
20230807,光伏概念,1.0070000000000014
20230808,光伏概念,0.5235000000000016
20230809,光伏概念,-0.4802999999999984
20230810,光伏概念,-0.01849999999999863
20230811,光伏概念,-1.9398999999999986
20230814,光伏概念,-1.8039999999999985
20230815,光伏概念,-2.9338999999999986
20230816,光伏概念,-4.1225999999999985
20230817,光伏概念,-2.9347999999999983
20230818,光伏概念,-4.016299999999998
20230821,光伏概念,-4.982399999999998
20230822,光伏概念,-5.102599999999999
20230823,光伏概念,-7.108699999999998
20230824,光伏概念,-7.011799999999998
20230825,光伏概念,-8.646999999999998
20230828,光伏概念,-7.731299999999998
20230829,光伏概念,-4.501499999999998
20230830,光伏概念,-3.823599999999998
20230831,光伏概念,-4.336599999999999
20230901,光伏概念,-4.3115999999999985
20230904,光伏概念,-2.869799999999999
20230103,军工,0.0
20230104,军工,0.2549999999999999
20230105,军工,0.8462999999999998
20230106,军工,0.7277
20230109,军工,0.7616999999999998
20230110,军工,0.42979999999999974
20230111,军工,-0.8387000000000002
20230112,军工,-0.3974000000000002
20230113,军工,-0.6472000000000002
20230116,军工,0.5973999999999999
20230117,军工,0.9818000000000002
20230118,军工,1.8550999999999997
20230119,军工,3.0270999999999995
20230120,军工,3.8703
20230130,军工,6.5839
20230131,军工,7.2178
20230201,军工,9.422
20230202,军工,9.0661
20230203,军工,9.472900000000001
20230206,军工,9.530700000000001
20230207,军工,10.118100000000002
20230208,军工,9.462000000000002
20230209,军工,11.360700000000001
20230210,军工,10.7055
20230213,军工,11.8887
20230214,军工,11.5797
20230215,军工,12.296800000000001
20230216,军工,9.618200000000002
20230217,军工,8.866900000000001
20230220,军工,9.7984
20230221,军工,10.5256
20230222,军工,11.015500000000001
20230223,军工,10.563900000000002
20230224,军工,10.910900000000002
20230227,军工,10.105500000000001
20230228,军工,10.820900000000002
20230301,军工,11.903000000000002
20230302,军工,11.594700000000001
20230303,军工,11.717100000000002
20230306,军工,12.294500000000003
20230307,军工,9.572900000000002
20230308,军工,11.192400000000003
20230309,军工,11.227500000000003
20230310,军工,9.754300000000002
20230313,军工,10.163100000000002
20230314,军工,9.061500000000002
20230315,军工,9.570200000000002
20230316,军工,7.430900000000001
20230317,军工,8.387500000000001
20230320,军工,7.9838000000000005
20230321,军工,9.921100000000001
20230322,军工,10.344500000000002
20230323,军工,10.756900000000002
20230324,军工,10.7908
20230327,军工,10.7453
20230328,军工,9.4233
20230329,军工,8.8615
20230330,军工,8.3356
20230331,军工,9.1451
20230403,军工,10.6817
20230404,军工,9.767199999999999
20230406,军工,10.156699999999999
20230407,军工,10.6916
20230410,军工,9.423
20230411,军工,9.3317
20230412,军工,10.4887
20230413,军工,9.182
20230414,军工,9.7547
20230417,军工,9.5842
20230418,军工,9.1191
20230419,军工,8.9429
20230420,军工,8.5112
20230421,军工,6.3323
20230424,军工,5.320600000000001
20230425,军工,2.8743000000000003
20230426,军工,3.7853000000000008
20230427,军工,4.088900000000001
20230428,军工,5.773200000000001
20230504,军工,5.885300000000001
20230505,军工,4.863100000000001
20230508,军工,6.4031
20230509,军工,4.251099999999999
20230510,军工,4.8606
20230511,军工,4.8225999999999996
20230512,军工,3.406499999999999
20230515,军工,4.857799999999999
20230516,军工,3.9028999999999985
20230517,军工,6.212899999999999
20230518,军工,7.125399999999999
20230519,军工,7.250499999999999
20230522,军工,7.376199999999999
